TF_name*	Peak_start	Peak_end	Target gene*	tf_gene	tf_bnumber	operon
HupB	4233395	4233426	lysC	hupB	b0440	lysC
HupB	3748542	3748574	lyxK	hupB	b0440	
HupB	3748556	3748599	lyxK	hupB	b0440	
HupB	3552217	3552246	malP	hupB	b0440	malPQ
HupB	4578169	4578199	mcrB	hupB	b0440	mcrBC
HupB	4578658	4578690	mcrB	hupB	b0440	mcrBC
HupB	4578699	4578733	mcrB	hupB	b0440	mcrBC
HupB	4577760	4577793	mcrC	hupB	b0440	
HupB	1673629	1673649	mdtJ	hupB	b0440	mdtJI
HupB	1673613	1673630	mdtJ	hupB	b0440	mdtJI
HupB	3891511	3891535	mdtL	hupB	b0440	mdtL
HupB	3891510	3891555	mdtL	hupB	b0440	mdtL
HupB	2229328	2229360	mdtQ_1	hupB	b0440	
HupB	4014482	4014512	metE	hupB	b0440	metE
HupB	223595	223599	metN	hupB	b0440	metNIQ
HupB	223895	223916	metN	hupB	b0440	metNIQ
HupB	4012826	4012858	metR	hupB	b0440	metR
HupB	2238465	2238495	mglA	hupB	b0440	
HupB	371524	371554	mhpC	hupB	b0440	
HupB	697038	697072	miaB	hupB	b0440	miaB
HupB	766630	766660	mngA	hupB	b0440	mngAB
HupB	2305337	2305367	mqo	hupB	b0440	mqo
HupB	89287	89309	mraZ	hupB	b0440	mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC
HupB	89582	89612	mraZ	hupB	b0440	mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC
HupB	487770	487796	mscK	hupB	b0440	mscK
HupB	4168600	4168631	murB	hupB	b0440	murB-birA
HupB	3248462	3248486	mzrA	hupB	b0440	
HupB	2061788	2061818	nac	hupB	b0440	nac
HupB	2751644	2751677	nadK	hupB	b0440	nadK
HupB	4537777	4537798	nanM	hupB	b0440	
HupB	4537981	4538011	nanM	hupB	b0440	
HupB	3373819	3373847	nanR	hupB	b0440	nanR
HupB	17644	17674	nhaA	hupB	b0440	nhaAR
HupB	3496753	3496785	nirD	hupB	b0440	
HupB	4291542	4291570	nrfE	hupB	b0440	
HupB	2253835	2253867	nupX	hupB	b0440	nupX
HupB	3331507	3331536	obgE	hupB	b0440	
HupB	2167565	2167577	ogrK	hupB	b0440	ogrK
HupB	2312697	2312699	ompC	hupB	b0440	ompC
HupB	584700	584737	ompT	hupB	b0440	
HupB	586021	586034	ompT	hupB	b0440	
HupB	1108170	1108195	opgC	hupB	b0440	opgC
HupB	1299817	1299840	oppA	hupB	b0440	oppABCDF
HupB	1343195	1343235	osmB	hupB	b0440	osmB
HupB	2490977	2491009	oxc	hupB	b0440	
HupB	4158534	4158566	oxyR	hupB	b0440	oxyR
HupB	1464936	1464966	paaY	hupB	b0440	
HupB	656299	656306	pagP	hupB	b0440	pagP
HupB	2994339	2994369	pbl_1	hupB	b0440	
HupB	984396	984405	pepN	hupB	b0440	pepN
HupB	3054469	3054499	pepP	hupB	b0440	
HupB	3054469	3054498	pepP	hupB	b0440	
HupB	1186116	1186147	pepT	hupB	b0440	pepT
HupB	4324237	4324266	phnD	hupB	b0440	
HupB	259571	259600	phoE	hupB	b0440	phoE
HupB	262883	262927	phoE	hupB	b0440	phoE
HupB	1085325	1085350	phoH	hupB	b0440	phoH
HupB	2783472	2783502	pinH	hupB	b0440	pinH
HupB	2783472	2783502	pinH	hupB	b0440	pinH
HupB	4153429	4153453	ppc	hupB	b0440	ppc
HupB	2859946	2859978	pphB	hupB	b0440	pphB
HupB	2623611	2623647	ppk	hupB	b0440	ppk-ppx
HupB	3484633	3484668	prkB	hupB	b0440	prkB
HupB	4330428	4330452	proP	hupB	b0440	proP
HupB	4330396	4330432	proP	hupB	b0440	proP
HupB	4330465	4330492	proP	hupB	b0440	proP
HupB	2805126	2805159	proV	hupB	b0440	proVWX
HupB	3911661	3911669	pstS	hupB	b0440	pstSCAB-phoU
HupB	2258611	2258647	psuK	hupB	b0440	psuKG
HupB	1258006	1258025	pth	hupB	b0440	pth-ychF
HupB	2958907	2958936	ptrA	hupB	b0440	ptrA-recBD
HupB	4207965	4207995	purH	hupB	b0440	purHD
HupB	4209980	4210008	purH	hupB	b0440	purHD
HupB	4207965	4207995	purH	hupB	b0440	purHD
HupB	2691689	2691723	purL	hupB	b0440	purL
HupB	2909824	2909852	pyrG	hupB	b0440	pyrG-eno
HupB	4472482	4472514	pyrL	hupB	b0440	pyrLBI
HupB	3933867	3933900	rbsA	hupB	b0440	
HupB	319819	319855	rclA	hupB	b0440	rclABC
HupB	2187185	2187222	rcnB	hupB	b0440	
HupB	2023999	2024026	rcsA	hupB	b0440	rcsA
HupB	2822284	2822311	recX	hupB	b0440	
HupB	3960827	3960858	rep	hupB	b0440	rep
HupB	2113302	2113322	rfbB	hupB	b0440	rfbBDACX
HupB	2113308	2113315	rfbB	hupB	b0440	rfbBDACX
HupB	2109883	2109916	rfbC	hupB	b0440	
HupB	4094529	4094555	rhaD	hupB	b0440	
HupB	3763416	3763445	rhsA	hupB	b0440	rhsA-yibA
HupB	3763544	3763574	rhsA	hupB	b0440	rhsA-yibA
HupB	3766215	3766253	rhsA	hupB	b0440	rhsA-yibA
HupB	3765600	3765636	rhsA	hupB	b0440	rhsA-yibA
HupB	3766229	3766260	rhsA	hupB	b0440	rhsA-yibA
HupB	3620376	3620409	rhsB	hupB	b0440	rhsB
HupB	3621497	3621522	rhsB	hupB	b0440	rhsB
HupB	1527343	1527378	rhsE	hupB	b0440	rhsE-ydcD
HupB	1527410	1527439	rhsE	hupB	b0440	rhsE-ydcD
HupB	528046	528073	rhsH	hupB	b0440	
HupB	527980	528019	rhsH	hupB	b0440	
HupB	528126	528155	rhsH	hupB	b0440	
HupB	1125621	1125657	rimJ	hupB	b0440	rimJ
HupB	3318064	3318092	rimP	hupB	b0440	
HupB	2940387	2940418	rlmM	hupB	b0440	rlmM
HupB	1196753	1196784	rluE	hupB	b0440	rluE-nudJ
HupB	643619	643656	rnk	hupB	b0440	rnk
HupB	643660	643680	rnk	hupB	b0440	rnk
HupB	4408844	4408871	rnr	hupB	b0440	
HupB	4408988	4409005	rnr	hupB	b0440	
HupB	4179715	4179738	rplJ	hupB	b0440	
HupB	4180130	4180153	rplJ	hupB	b0440	
HupB	3811642	3811669	rpmB	hupB	b0440	
HupB	3884311	3884324	rpmH	hupB	b0440	rpmH-rnpA
HupB	4186886	4186916	rpoC	hupB	b0440	
HupB	3822173	3822205	rpoZ	hupB	b0440	rpoZ-spoT-trmH-recG
HupB	3441437	3441470	rpsD	hupB	b0440	
HupB	4196426	4196454	rsd	hupB	b0440	rsd
HupB	415981	416009	sbcD	hupB	b0440	sbcDC
HupB	756032	756060	sdhA	hupB	b0440	
HupB	110509	110557	secA	hupB	b0440	
HupB	3783843	3783879	secB	hupB	b0440	
HupB	3322361	3322384	secG	hupB	b0440	secG-leuU
HupB	3443345	3443371	secY	hupB	b0440	
HupB	3837347	3837372	setC	hupB	b0440	setC
HupB	558246	558280	sfmA	hupB	b0440	sfmA
HupB	558699	558730	sfmA	hupB	b0440	sfmA
HupB	559044	559066	sfmC	hupB	b0440	sfmCD
HupB	564571	564585	sfmZ	hupB	b0440	
HupB	3749133	3749165	sgbH	hupB	b0440	
HupB	4529793	4529818	sgcC	hupB	b0440	
HupB	2700271	2700295	shoB	hupB	b0440	shoB
HupB	2700309	2700333	shoB	hupB	b0440	shoB
HupB	3653844	3653884	slp	hupB	b0440	slp-dctR
HupB	3654372	3654394	slp	hupB	b0440	slp-dctR
HupB	4628800	4628810	slt	hupB	b0440	slt
HupB	4630783	4630809	slt	hupB	b0440	slt
HupB	1735275	1735306	sodB	hupB	b0440	sodB
HupB	3084287	3084330	speA	hupB	b0440	speAB
HupB	1825814	1825842	spy	hupB	b0440	spy
HupB	2655005	2655033	sseB	hupB	b0440	sseB
HupB	3119339	3119348	sslE	hupB	b0440	
HupB	997547	997577	ssuE	hupB	b0440	ssuEADCB
HupB	1432269	1432273	stfR	hupB	b0440	
HupB	4160680	4160695	sthA	hupB	b0440	sthA
HupB	4579705	4579735	symE	hupB	b0440	symE
HupB	4022103	4022133	tatA	hupB	b0440	tatABCD
HupB	4022103	4022133	tatA	hupB	b0440	tatABCD
HupB	3267201	3267214	tdcA	hupB	b0440	tdcABCDEFG
HupB	3266515	3266545	tdcA	hupB	b0440	tdcABCDEFG
HupB	3267201	3267214	tdcA	hupB	b0440	tdcABCDEFG
HupB	1208714	1208735	tfaE	hupB	b0440	
HupB	1208525	1208554	tfaP	hupB	b0440	
HupB	582969	582994	tfaX	hupB	b0440	tfaX
HupB	195	224	thrL	hupB	b0440	thrLABC
HupB	251	272	thrL	hupB	b0440	thrLABC
HupB	3853603	3853631	tisB	hupB	b0440	tisB
HupB	3853602	3853631	tisB	hupB	b0440	tisB
HupB	3888910	3888935	tnaA	hupB	b0440	
HupB	777006	777055	tolA	hupB	b0440	
HupB	777193	777214	tolA	hupB	b0440	
HupB	3179348	3179377	tolC	hupB	b0440	tolC-ygiABC
HupB	1957963	1957992	torY	hupB	b0440	torYZ
HupB	4466237	4466266	treB	hupB	b0440	treBC
HupB	4467178	4467215	treR	hupB	b0440	treR
HupB	1424764	1424786	trkG	hupB	b0440	trkG
HupB	191650	191675	tsf	hupB	b0440	
HupB	1411922	1411952	ttcA	hupB	b0440	ttcA
HupB	3206053	3206083	ttdR	hupB	b0440	ttdR
HupB	3206107	3206137	ttdR	hupB	b0440	ttdR
HupB	4175568	4175599	tufB	hupB	b0440	
HupB	4175683	4175713	tufB	hupB	b0440	
HupB	4177060	4177097	tufB	hupB	b0440	
HupB	4267538	4267564	tyrB	hupB	b0440	tyrB
HupB	4252306	4252331	ubiC	hupB	b0440	ubiCA
HupB	3592596	3592625	ugpB	hupB	b0440	ugpBAECQ
HupB	3592596	3592625	ugpB	hupB	b0440	ugpBAECQ
HupB	3848679	3848720	uhpB	hupB	b0440	
HupB	3846259	3846289	uhpT	hupB	b0440	uhpT
HupB	1692660	1692684	uidC	hupB	b0440	
HupB	1692696	1692728	uidC	hupB	b0440	
HupB	1692798	1692831	uidC	hupB	b0440	
HupB	813230	813237	uvrB	hupB	b0440	uvrB
HupB	1610713	1610727	uxaB	hupB	b0440	uxaB
HupB	1610713	1610727	uxaB	hupB	b0440	uxaB
HupB	1610854	1610868	uxaB	hupB	b0440	uxaB
HupB	3244801	3244815	uxaC	hupB	b0440	uxaCA
HupB	3244801	3244815	uxaC	hupB	b0440	uxaCA
HupB	4551493	4551505	uxuA	hupB	b0440	uxuAB
HupB	4551493	4551505	uxuA	hupB	b0440	uxuAB
HupB	3929355	3929388	viaA	hupB	b0440	
HupB	3803330	3803367	waaB	hupB	b0440	
HupB	3804059	3804098	waaB	hupB	b0440	
HupB	3804094	3804129	waaB	hupB	b0440	
HupB	3806197	3806222	waaG	hupB	b0440	
HupB	3806869	3806896	waaG	hupB	b0440	
HupB	3789717	3789747	waaH	hupB	b0440	waaH
HupB	3789720	3789753	waaH	hupB	b0440	waaH
HupB	3797975	3798002	waaL	hupB	b0440	
HupB	3797484	3797505	waaL	hupB	b0440	
HupB	3802161	3802186	waaO	hupB	b0440	
HupB	3802161	3802195	waaO	hupB	b0440	
HupB	3802438	3802469	waaO	hupB	b0440	
HupB	3802553	3802576	waaO	hupB	b0440	
HupB	3808301	3808312	waaQ	hupB	b0440	
HupB	3808300	3808312	waaQ	hupB	b0440	
HupB	3801019	3801025	waaR	hupB	b0440	
HupB	3799026	3799063	waaU	hupB	b0440	
HupB	3798557	3798569	waaU	hupB	b0440	
HupB	3798945	3798981	waaU	hupB	b0440	
HupB	3799196	3799202	waaU	hupB	b0440	
HupB	3800272	3800298	waaY	hupB	b0440	
HupB	3800382	3800412	waaY	hupB	b0440	
HupB	2106336	2106364	wbbH	hupB	b0440	
HupB	2106933	2106956	wbbH	hupB	b0440	
HupB	2105203	2105207	wbbI	hupB	b0440	wbbIJK
HupB	2105725	2105749	wbbI	hupB	b0440	wbbIJK
HupB	2129413	2129452	wcaE	hupB	b0440	
HupB	2129482	2129511	wcaE	hupB	b0440	
HupB	2129551	2129580	wcaE	hupB	b0440	
HupB	2128834	2128863	wcaF	hupB	b0440	
HupB	3968151	3968177	wecA	hupB	b0440	
HupB	3971061	3971100	wecB	hupB	b0440	
HupB	3972103	3972123	wecC	hupB	b0440	
HupB	3978572	3978611	wecF	hupB	b0440	
HupB	3980622	3980644	wecG	hupB	b0440	
HupB	3979606	3979639	wzyE	hupB	b0440	
HupB	3978983	3979014	wzyE	hupB	b0440	
HupB	3024461	3024494	xanQ	hupB	b0440	xanQ-guaD-ghxQ
HupB	3728784	3728814	xylB	hupB	b0440	
HupB	4242062	4242094	xylE	hupB	b0440	xylE
HupB	4242049	4242077	xylE	hupB	b0440	xylE
HupB	7083	7120	yaaJ	hupB	b0440	yaaJ
HupB	71613	71626	yabI	hupB	b0440	yabI
HupB	150800	150837	yadC	hupB	b0440	
HupB	151770	151793	yadL	hupB	b0440	
HupB	151846	151869	yadL	hupB	b0440	
HupB	152320	152352	yadM	hupB	b0440	yadMLKC
HupB	156658	156689	yadN	hupB	b0440	yadN
HupB	156652	156686	yadN	hupB	b0440	yadN
HupB	156719	156754	yadN	hupB	b0440	yadN
HupB	238135	238157	yafF	hupB	b0440	yafF
HupB	252240	252286	yafN	hupB	b0440	
HupB	234348	234386	yafS	hupB	b0440	yafS
HupB	237026	237059	yafT	hupB	b0440	yafT
HupB	238020	238053	yafT	hupB	b0440	yafT
HupB	237381	237410	yafT	hupB	b0440	yafT
HupB	237559	237580	yafT	hupB	b0440	yafT
HupB	237770	237805	yafT	hupB	b0440	yafT
HupB	237911	237936	yafT	hupB	b0440	yafT
HupB	237995	238013	yafT	hupB	b0440	yafT
HupB	285590	285612	yagG	hupB	b0440	yagGH
HupB	294023	294053	yagM	hupB	b0440	yagML
HupB	294558	294591	yagM	hupB	b0440	yagML
HupB	331723	331772	yahA	hupB	b0440	
HupB	331784	331796	yahA	hupB	b0440	
HupB	332201	332205	yahA	hupB	b0440	
HupB	335967	336014	yahE	hupB	b0440	
HupB	336440	336464	yahE	hupB	b0440	
HupB	344456	344487	yahL	hupB	b0440	yahL
HupB	344456	344470	yahL	hupB	b0440	yahL
HupB	344561	344591	yahL	hupB	b0440	yahL
HupB	344739	344772	yahL	hupB	b0440	yahL
HupB	344765	344793	yahL	hupB	b0440	yahL
HupB	346597	346624	yahO	hupB	b0440	yahO
HupB	384407	384452	yaiS	hupB	b0440	yaiS
HupB	384732	384760	yaiS	hupB	b0440	yaiS
HupB	390158	390165	yaiT_1	hupB	b0440	
HupB	394634	394662	yaiV	hupB	b0440	
HupB	521671	521692	ybbP	hupB	b0440	
HupB	522742	522754	ybbP	hupB	b0440	
HupB	538365	538395	ybbW	hupB	b0440	
HupB	569493	569526	ybcK	hupB	b0440	ybcK
HupB	568915	568956	ybcK	hupB	b0440	ybcK
HupB	569491	569526	ybcK	hupB	b0440	ybcK
HupB	569665	569696	ybcK	hupB	b0440	ybcK
HupB	570079	570110	ybcK	hupB	b0440	ybcK
HupB	570531	570560	ybcL	hupB	b0440	ybcLM
HupB	570632	570653	ybcL	hupB	b0440	ybcLM
HupB	570792	570825	ybcL	hupB	b0440	ybcLM
HupB	571502	571514	ybcM	hupB	b0440	
HupB	579731	579755	ybcW	hupB	b0440	ybcW
HupB	633780	633805	ybdL	hupB	b0440	ybdL
HupB	637112	637141	ybdO	hupB	b0440	ybdO
HupB	637147	637180	ybdO	hupB	b0440	ybdO
HupB	637468	637499	ybdO	hupB	b0440	ybdO
HupB	637735	637768	ybdO	hupB	b0440	ybdO
HupB	637757	637797	ybdO	hupB	b0440	ybdO
HupB	642953	642978	ybdR	hupB	b0440	ybdR
HupB	661466	661477	ybeF	hupB	b0440	ybeF
HupB	729192	729219	ybfA	hupB	b0440	ybfA
HupB	729209	729244	ybfA	hupB	b0440	ybfA
HupB	729244	729269	ybfA	hupB	b0440	ybfA
HupB	716304	716316	ybfG	hupB	b0440	ybfHG
HupB	720569	720599	ybfK	hupB	b0440	
HupB	720620	720657	ybfK	hupB	b0440	
HupB	720623	720646	ybfK	hupB	b0440	
HupB	737787	737814	ybfL	hupB	b0440	ybfL
HupB	736299	736326	ybfQ	hupB	b0440	ybfQ
HupB	752480	752489	ybgD	hupB	b0440	ybgD
HupB	740989	740997	ybgI	hupB	b0440	ybgI-pxpBCA-nei
HupB	748846	748877	ybgO	hupB	b0440	
HupB	749807	749835	ybgQ	hupB	b0440	ybgQPO
HupB	752066	752116	ybgQ	hupB	b0440	ybgQPO
HupB	821013	821020	ybhM	hupB	b0440	ybhM
HupB	854344	854395	ybiR	hupB	b0440	
HupB	916311	916324	ybjD	hupB	b0440	ybjD
HupB	915087	915096	ybjE	hupB	b0440	
HupB	889840	889869	ybjL	hupB	b0440	ybjL
HupB	899732	899740	ybjQ	hupB	b0440	ybjQ-amiD
HupB	945046	945081	ycaC	hupB	b0440	ycaC
HupB	966431	966442	ycaI	hupB	b0440	ycaI-msbA-lpxK-ycaQ
HupB	960215	960222	ycaL	hupB	b0440	ycaL
HupB	948698	948725	ycaN	hupB	b0440	ycaN
HupB	970726	970758	ycaR	hupB	b0440	ycaR-kdsB
HupB	1093056	1093085	ycdT	hupB	b0440	
HupB	1093083	1093115	ycdT	hupB	b0440	
HupB	1096338	1096364	ycdU	hupB	b0440	
HupB	1144613	1144640	yceQ	hupB	b0440	yceQ
HupB	1165655	1165687	ycfP	hupB	b0440	
HupB	1226745	1226780	ycgJ	hupB	b0440	ycgJ
HupB	1215675	1215684	ycgZ	hupB	b0440	ycgZ-ymgA-ariR-ymgC
HupB	1257823	1257855	ychF	hupB	b0440	
HupB	1315452	1315481	yciF	hupB	b0440	
HupB	1371126	1371154	ycjM	hupB	b0440	ycjMNOPQRSTUV-ymjB
HupB	1409017	1409049	ydaN	hupB	b0440	
HupB	1413322	1413353	ydaQ	hupB	b0440	
HupB	1413375	1413410	ydaQ	hupB	b0440	
HupB	1413375	1413403	ydaQ	hupB	b0440	
HupB	1465593	1465611	ydbA_1	hupB	b0440	
HupB	1465593	1465625	ydbA_1	hupB	b0440	
HupB	1532745	1532782	ydcC	hupB	b0440	ydcC
HupB	1517400	1517429	ydcX	hupB	b0440	
HupB	1546315	1546350	yddG	hupB	b0440	yddG
HupB	1545124	1545136	yddK_1	hupB	b0440	
HupB	1545394	1545422	yddK_1	hupB	b0440	
HupB	1545831	1545859	yddL	hupB	b0440	yddLKJ
HupB	1545847	1545884	yddL	hupB	b0440	yddLKJ
HupB	1746291	1746319	ydhQ	hupB	b0440	ydhQ
HupB	1754964	1754990	ydhZ	hupB	b0440	
HupB	1754993	1755031	ydhZ	hupB	b0440	
HupB	1776465	1776500	ydiF	hupB	b0440	ydiFO
HupB	1779061	1779094	ydiP	hupB	b0440	ydiP
HupB	1791928	1791958	ydiV	hupB	b0440	ydiV
HupB	1853599	1853631	ydjE	hupB	b0440	ydjE
HupB	1857180	1857184	ydjI	hupB	b0440	
HupB	1870781	1870812	yeaI	hupB	b0440	
HupB	1889928	1889957	yeaY	hupB	b0440	
HupB	1946409	1946441	yebB	hupB	b0440	yebB
HupB	1936642	1936673	yebK	hupB	b0440	yebK
HupB	1916413	1916460	yebS	hupB	b0440	yebST
HupB	1916995	1917019	yebS	hupB	b0440	yebST
HupB	1991798	1991828	yecA	hupB	b0440	yecA
HupB	1992066	1992095	yecA	hupB	b0440	yecA
HupB	1995885	1995913	yecF	hupB	b0440	yecF
HupB	2033683	2033718	yedR	hupB	b0440	yedRJ
HupB	2033780	2033805	yedS_1	hupB	b0440	
HupB	2033770	2033805	yedS_1	hupB	b0440	
HupB	2058045	2058062	yeeL	hupB	b0440	yeeL_1L_2
HupB	2052945	2052955	yeeL	hupB	b0440	yeeL_1L_2
HupB	2058073	2058096	yeeL	hupB	b0440	yeeL_1L_2
HupB	2057015	2057044	yeeN	hupB	b0440	yeeN
HupB	2057399	2057427	yeeN	hupB	b0440	yeeN
HupB	2059921	2059945	yeeO	hupB	b0440	yeeO
HupB	2151263	2151301	yegJ	hupB	b0440	yegJ
HupB	2151357	2151382	yegJ	hupB	b0440	yegJ
HupB	2179192	2179225	yegT	hupB	b0440	yegTUV
HupB	2179210	2179241	yegT	hupB	b0440	yegTUV
HupB	2188032	2188064	yehA	hupB	b0440	
HupB	2188731	2188764	yehB	hupB	b0440	
HupB	2191191	2191221	yehC	hupB	b0440	
HupB	2191440	2191479	yehC	hupB	b0440	
HupB	2204396	2204426	yehL	hupB	b0440	yehLMPQ
HupB	2255481	2255498	yeiL	hupB	b0440	yeiL
HupB	2255481	2255512	yeiL	hupB	b0440	yeiL
HupB	2266075	2266089	yeiQ	hupB	b0440	yeiQ
HupB	2266075	2266089	yeiQ	hupB	b0440	yeiQ
HupB	2266159	2266183	yeiQ	hupB	b0440	yeiQ
HupB	2268606	2268643	yeiR	hupB	b0440	yeiR-lpxT
HupB	2233682	2233719	yeiS	hupB	b0440	
HupB	2273785	2273825	yejA	hupB	b0440	yejABEF
HupB	2349653	2349685	yfaH	hupB	b0440	yfaH
HupB	2344026	2344050	yfaL	hupB	b0440	yfaL
HupB	2385936	2385967	yfbL	hupB	b0440	yfbL
HupB	2419632	2419661	yfcE	hupB	b0440	yfcE
HupB	2423429	2423469	yfcI	hupB	b0440	
HupB	2455568	2455599	yfcV	hupB	b0440	yfcV
HupB	2460774	2460811	yfcZ	hupB	b0440	yfcZ
HupB	2460809	2460841	yfcZ	hupB	b0440	yfcZ
HupB	2463706	2463740	yfdF	hupB	b0440	yfdF
HupB	2474413	2474443	yfdQ	hupB	b0440	
HupB	2494234	2494272	yfdX	hupB	b0440	yfdX-frc-oxc-yfdVE
HupB	2551600	2551635	yfeZ	hupB	b0440	
HupB	2560435	2560448	yffL	hupB	b0440	yffL
HupB	2563375	2563406	yffQ	hupB	b0440	yffQR
HupB	2563426	2563475	yffQ	hupB	b0440	yffQR
HupB	2563379	2563427	yffQ	hupB	b0440	yffQR
HupB	2564907	2564955	yffS	hupB	b0440	yffS
HupB	2565289	2565336	yffS	hupB	b0440	yffS
HupB	2564475	2564524	yffS	hupB	b0440	yffS
HupB	2564907	2564955	yffS	hupB	b0440	yffS
HupB	2564968	2565015	yffS	hupB	b0440	yffS
HupB	2565289	2565336	yffS	hupB	b0440	yffS
HupB	2629260	2629291	yfgG	hupB	b0440	yfgG
HupB	2638894	2638915	yfgM	hupB	b0440	yfgM
HupB	2653961	2653980	yfhM	hupB	b0440	yfhM-pbpC
HupB	2653736	2653769	yfhM	hupB	b0440	yfhM-pbpC
HupB	2653945	2653980	yfhM	hupB	b0440	yfhM-pbpC
HupB	2741936	2741961	yfiR	hupB	b0440	yfiR-dgcN-yfiB
HupB	2759722	2759748	yfjI	hupB	b0440	yfjI
HupB	2778007	2778037	yfjV_1	hupB	b0440	
HupB	2778007	2778037	yfjV_1	hupB	b0440	
HupB	2774112	2774124	yfjW	hupB	b0440	yfjW
HupB	2774112	2774126	yfjW	hupB	b0440	yfjW
HupB	2774333	2774364	yfjW	hupB	b0440	yfjW
HupB	2810575	2810608	ygaH	hupB	b0440	
HupB	2800340	2800377	ygaM	hupB	b0440	ygaM
HupB	2785794	2785835	ygaQ	hupB	b0440	ygaQ
HupB	2785909	2785948	ygaQ	hupB	b0440	ygaQ
HupB	2786211	2786237	ygaQ	hupB	b0440	ygaQ
HupB	2786735	2786748	ygaQ	hupB	b0440	ygaQ
HupB	2787009	2787045	ygaQ	hupB	b0440	ygaQ
HupB	2788142	2788176	ygaQ	hupB	b0440	ygaQ
HupB	2873113	2873134	ygbE	hupB	b0440	ygbE
HupB	2861068	2861094	ygbI	hupB	b0440	ygbI
HupB	2887073	2887077	ygcB	hupB	b0440	
HupB	2894706	2894732	ygcP	hupB	b0440	
HupB	2900042	2900073	ygcW	hupB	b0440	ygcW
HupB	2899528	2899557	ygcW	hupB	b0440	ygcW
HupB	2900077	2900084	ygcW	hupB	b0440	ygcW
HupB	2990741	2990775	ygeF_1	hupB	b0440	
HupB	2991233	2991265	ygeG	hupB	b0440	ygeG
HupB	2991329	2991333	ygeG	hupB	b0440	ygeG
HupB	2991647	2991656	ygeG	hupB	b0440	ygeG
HupB	2991709	2991747	ygeG	hupB	b0440	ygeG
HupB	2995405	2995432	ygeN_2	hupB	b0440	
HupB	2999137	2999164	ygeR	hupB	b0440	ygeR
HupB	3005645	3005666	ygeV	hupB	b0440	ygeV
HupB	3004876	3004904	ygeV	hupB	b0440	ygeV
HupB	3008044	3008046	ygeX	hupB	b0440	ygeX
HupB	3154012	3154042	yghB	hupB	b0440	yghB
HupB	3113192	3113229	yghG	hupB	b0440	yghG
HupB	3134720	3134750	yghT	hupB	b0440	yghT
HupB	3185902	3185941	ygiL	hupB	b0440	ygiL
HupB	3168912	3168935	ygiV	hupB	b0440	ygiV
HupB	3172060	3172085	ygiZ	hupB	b0440	ygiZ
HupB	3268806	3268835	yhaC	hupB	b0440	
HupB	3269376	3269400	yhaC	hupB	b0440	
HupB	3252544	3252576	yhaH	hupB	b0440	yhaH
HupB	3253098	3253127	yhaI	hupB	b0440	yhaI
HupB	3253076	3253105	yhaI	hupB	b0440	yhaI
HupB	3256663	3256692	yhaO	hupB	b0440	
HupB	3258045	3258075	yhaO	hupB	b0440	
HupB	3321397	3321422	yhbX	hupB	b0440	yhbX
HupB	3380532	3380567	yhcB	hupB	b0440	yhcB
HupB	3368099	3368130	yhcG	hupB	b0440	yhcG
HupB	3411575	3411605	yhdJ	hupB	b0440	yhdJ
HupB	3418421	3418447	yhdV	hupB	b0440	yhdV
HupB	3418548	3418569	yhdV	hupB	b0440	yhdV
HupB	3418455	3418489	yhdV	hupB	b0440	yhdV
HupB	3420099	3420125	yhdX	hupB	b0440	
HupB	3506232	3506259	yhfT	hupB	b0440	
HupB	3511001	3511033	yhfX	hupB	b0440	yhfXW-php-yhfUTS
HupB	3511001	3511033	yhfX	hupB	b0440	yhfXW-php-yhfUTS
HupB	3511287	3511311	yhfY	hupB	b0440	
HupB	3512186	3512218	yhfZ	hupB	b0440	yhfZY
HupB	3531998	3532008	yhgE	hupB	b0440	yhgE
HupB	3623649	3623678	yhhH	hupB	b0440	yhhH
HupB	3623650	3623679	yhhH	hupB	b0440	yhhH
HupB	3624856	3624863	yhhI	hupB	b0440	yhhI
HupB	3625308	3625344	yhhI	hupB	b0440	yhhI
HupB	3579947	3579979	yhhX	hupB	b0440	yhhX
HupB	3582458	3582483	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3582536	3582563	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3582943	3582967	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3582284	3582317	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3582533	3582563	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3582776	3582808	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3582977	3583008	yhhZ	hupB	b0440	yhhZ-yrhA-insA-6AB-6B-6
HupB	3655823	3655852	yhiD	hupB	b0440	
HupB	3655922	3655949	yhiD	hupB	b0440	
HupB	3631934	3631964	yhiJ	hupB	b0440	yhiJ
HupB	3632124	3632150	yhiJ	hupB	b0440	yhiJ
HupB	3632390	3632421	yhiJ	hupB	b0440	yhiJ
HupB	3632449	3632482	yhiJ	hupB	b0440	yhiJ
HupB	3634282	3634310	yhiL_1	hupB	b0440	
HupB	3634982	3635011	yhiM	hupB	b0440	yhiM
HupB	3650801	3650837	yhiS_1	hupB	b0440	
